id,company_name,sku,name,price,url,lpmod
17,Canadian Appliance,RF27T5201SR,"Samsung French Door Refrigerator 36"" WidthENERGY STAR Certified27.0 cu. ft. CapacityThru Door Ice DispenserExterior Water DispenserLED LightingFingerprint ResistantStainless Steel colour",2294.99,https://www.canadianappliance.ca/product/Samsung_RF27T5201SR_French_Door_Refrigerator_Samsung_RF27T5201SR.html,"7/31/2022, 3:53:20 PM"
18,Canadian Appliance,RF28T5A01SR,"Samsung French Door Refrigerator 36"" WidthENERGY STAR Certified28.2 cu. ft. CapacityFreezer Located Ice DispenserLED LightingFingerprint ResistantStainless Steel colour",1980.13,https://www.canadianappliance.ca/product/Samsung_RF28T5A01SR_French_Door_Refrigerator_Samsung_RF28T5A01SR.html,"7/31/2022, 3:53:20 PM"
19,Canadian Appliance,RF22A4221SR,"Samsung French Door Refrigerator 30"" WidthENERGY STAR Certified22 cu. ft. CapacityFreezer Located Ice DispenserExterior Water DispenserLED LightingFingerprint ResistantStainless Steel colour",1695.06,https://www.canadianappliance.ca/product/Samsung_RF22A4221SR_French_Door_Refrigerator_Samsung_RF22A4221SR.html,"7/31/2022, 3:53:20 PM"
20,Canadian Appliance,WRF560SEHZ,"Whirlpool French Door Refrigerator 30"" Width19.7 cu. ft. CapacityFreezer Located Ice DispenserExterior Water DispenserLED LightingFingerprint ResistantStainless Steel colour",2194.99,https://www.canadianappliance.ca/product/Whirlpool_WRF560SEHZ_French_Door_Refrigerator_Whirlpool_WRF560SEHZ.html,"7/31/2022, 3:53:20 PM"
21,Canadian Appliance,FG4H2272UF,"Frigidaire French Door Refrigerator 36"" WidthENERGY STAR CertifiedCounter Depth21.8 cu. ft. CapacityThru Door Ice DispenserExterior Water DispenserLED LightingFingerprint ResistantStainless Steel colour",3419,https://www.canadianappliance.ca/product/Frigidaire_FG4H2272UF_French_Door_Refrigerator_Frigidaire_FG4H2272UF.html,"7/31/2022, 3:53:20 PM"
22,Canadian Appliance,KRFC302ESS,"KitchenAid French Door Refrigerator 36"" WidthCounter Depth21.9 cu. ft. CapacityFreezer Located Ice DispenserInterior Water DispenserLED LightingStainless Steel colour",4244.99,https://www.canadianappliance.ca/product/KitchenAid_KRFC302ESS_French_Door_Refrigerator_KitchenAid_KRFC302ESS.html,"7/31/2022, 3:53:20 PM"
23,Canadian Appliance,KRMF706ESS,"KitchenAid French Door Refrigerator 36"" Width25.8 cu. ft. CapacityThru Door Ice DispenserExterior Water DispenserLED LightingStainless Steel colour",5394.99,https://www.canadianappliance.ca/product/KitchenAid_KRMF706ESS_French_Door_Refrigerator_KitchenAid_KRMF706ESS.html,"7/31/2022, 3:53:20 PM"
24,Canadian Appliance,B36CD50SNS,"Bosch French Door Refrigerator 36"" WidthENERGY STAR CertifiedCounter Depth20.8 cu. ft. CapacityThru Door Ice DispenserExterior Water DispenserLED LightingFingerprint ResistantStainless Steel colour",4094,https://www.canadianappliance.ca/product/Bosch_B36CD50SNS_French_Door_Refrigerator_Bosch_B36CD50SNS.html,"7/31/2022, 3:53:20 PM"
25,Canadian Appliance,RF27T5501SR,"Samsung French Door Refrigerator 36"" WidthENERGY STAR Certified26.5 cu. ft. CapacityFreezer Located Ice DispenserExterior Water DispenserLED LightingFingerprint ResistantStainless Steel colour",3194.99,https://www.canadianappliance.ca/product/Samsung_RF27T5501SR_French_Door_Refrigerator_Samsung_RF27T5501SR.html,"7/31/2022, 3:53:20 PM"
26,Canadian Appliance,LRMVS3006S,"LG French Door Refrigerator 36"" WidthENERGY STAR Certified30.0 cu. ft. CapacityFreezer Located Ice DispenserExterior Water DispenserLED LightingFingerprint ResistantStainless Steel colour",4294.99,https://www.canadianappliance.ca/product/LG_LRMVS3006S_French_Door_Refrigerator_LG_LRMVS3006S.html,"7/31/2022, 3:53:20 PM"
27,Canadian Appliance,WRF532SNHZ,"Whirlpool French Door Refrigerator 33"" WidthENERGY STAR Certified22.0 cu. ft. CapacityOptional Ice Maker Special OrderLED LightingFingerprint ResistantStainless Steel colour",2424.99,https://www.canadianappliance.ca/product/Whirlpool_WRF532SNHZ_French_Door_Refrigerator_Whirlpool_WRF532SNHZ.html,"7/31/2022, 3:53:20 PM"
